,cation_exchange_capacity,crop_name,humidity,nitrogen,phosphorus,potassium,rainfall,soil_moisture,soil_ph,temperature,test
1348,25,watermelon,80.27525115,102.0,28.0,54.0,55.49541453,5.5,6.862157042,25.15623099,test 1
1349,27,watermelon,83.15393658,98.0,25.0,52.0,49.29456609,5.0,6.224066378,25.2801372,test 1
1350,28,watermelon,80.90127035,97.0,25.0,50.0,49.08553937,5.5,6.093814669,26.22005978,test 1
1351,31,watermelon,80.61750795,90.0,16.0,45.0,50.55710813,5.5,6.291540278,24.92093261,test 1
1352,32,watermelon,81.01009354,95.0,12.0,46.0,54.65423596,6.5,6.32281728,26.21667586,test 1
1353,33,watermelon,87.21986949,82.0,23.0,49.0,51.70497792,5.0,6.873283991,26.81383586,test 1
1354,36,watermelon,87.47409052,82.0,25.0,51.0,48.11248366,4.0,6.074209622,24.31334971,test 1
1355,39,watermelon,88.04541346,110.0,28.0,46.0,51.26046418,5.5,6.49889585,24.29105004,test 1
1356,7,watermelon,86.33904774,118.0,21.0,51.0,48.58241822,5.5,6.678805092,24.42998931,test 1
1357,6,watermelon,88.6984228,120.0,20.0,45.0,54.22722466,6.5,6.114128685,25.66576039,test 1
1358,44,watermelon,83.46230461,91.0,7.0,52.0,56.39962921,4.0,6.405054243,25.07803672,test 1
1359,42,watermelon,85.87059083,81.0,6.0,55.0,51.70699144,6.0,6.110142735,24.88910524,test 1
1360,43,watermelon,82.91481799,101.0,13.0,54.0,56.34144589,5.0,6.828982708,25.42900869,test 1
1361,44,watermelon,87.1269128,101.0,17.0,55.0,44.63907691,5.5,6.451499764,24.37118217,test 1
1362,42,watermelon,88.59143088,111.0,6.0,53.0,46.06382209,5.5,6.313512999,26.4930645,test 1
1363,33,watermelon,89.00481725,107.0,10.0,49.0,45.24690619,5.5,6.755192025,25.83202912,test 1
1364,32,watermelon,89.39655519,115.0,11.0,46.0,40.32161859,5.5,6.623167177,24.41592661,test 1
1365,35,watermelon,81.2514818,84.0,25.0,52.0,44.20899581,5.5,6.12532356,24.37190239,test 1
1366,31,watermelon,83.03687902,120.0,7.0,47.0,54.7657624,5.5,6.653867608,24.24782473,test 1
1367,30,watermelon,85.49938185,91.0,12.0,46.0,48.31219031,5.5,6.343942518,24.64458469,test 1
1368,25,watermelon,86.10782926,89.0,22.0,52.0,53.14626213,5.5,6.217300786,24.89681131,test 1
1369,27,watermelon,81.12122989,113.0,19.0,46.0,49.52320689,5.5,6.286387658,25.41864024,test 1
1370,28,watermelon,86.14585891,97.0,22.0,50.0,58.97878791,5.5,6.7698938,26.26028739,test 1
1371,31,watermelon,87.20772913,117.0,30.0,50.0,46.59207341,5.0,6.744966312,24.90123934,test 1
1372,32,watermelon,89.20454622,90.0,14.0,52.0,59.67927244,5.5,6.391858432,24.84740848,test 1
1373,33,watermelon,86.70068316,104.0,23.0,47.0,42.91292205,5.5,6.770434148,26.98212846,test 1
1374,36,watermelon,86.25426228,81.0,16.0,45.0,59.75980023,6.5,6.727468157,26.90435747,test 1
1375,39,watermelon,86.67468041,88.0,5.0,47.0,41.16554802,5.0,6.662244646,25.86475496,test 1
1376,7,watermelon,81.14149505,92.0,7.0,45.0,51.51033554,4.0,6.944640222,26.70607759,test 1
1377,6,watermelon,80.91934337,81.0,18.0,50.0,47.81847573,5.5,6.507110986,26.44019475,test 1
1378,44,watermelon,84.42478917,111.0,5.0,55.0,50.78669728,5.5,6.520663422,26.283443,test 1
1379,42,watermelon,83.85039964,108.0,23.0,51.0,40.228644,6.5,6.106500787,26.84366082,test 1
1380,43,watermelon,83.9862443,113.0,30.0,50.0,43.87712348,4.0,6.277484043,26.03967219,test 1
1381,44,watermelon,85.00802358,83.0,10.0,53.0,48.75859458,6.0,6.195142279,24.92994759,test 1
1382,42,watermelon,84.24340241,101.0,11.0,51.0,44.2068997,5.0,6.792035575,25.50736962,test 1
1383,33,watermelon,87.9392312,114.0,21.0,55.0,57.51549686,5.5,6.472756256,25.4438391,test 1
1384,32,watermelon,86.5507939,99.0,6.0,45.0,40.71210074,5.5,6.000975617,26.12588914,test 1
1385,35,watermelon,87.5267616,92.0,20.0,55.0,59.26519444,5.5,6.587791262,25.10474753,test 1
1386,31,watermelon,86.63249555,92.0,7.0,48.0,54.38748495,5.5,6.956508826,26.27520631,test 1
1387,30,watermelon,83.09194521,91.0,24.0,55.0,46.76837499,5.5,6.259086583,26.27061608,test 1
1388,25,watermelon,87.82430156,110.0,21.0,54.0,47.46447019,5.5,6.747537642,26.73690828,test 1
1389,27,watermelon,85.5667282,112.0,25.0,51.0,56.72496677,5.5,6.932537231,25.04746944,test 1
1390,28,watermelon,85.56967628,89.0,25.0,54.0,48.99390828,5.5,6.353107393,24.69368934,test 1
1391,31,watermelon,84.60808277,100.0,10.0,53.0,42.00660251,5.5,6.211748957,24.54356968,test 1
1392,32,watermelon,81.96664832,83.0,22.0,54.0,54.49960057,5.5,6.277245254,25.89762315,test 1
1393,33,watermelon,84.31756844,95.0,14.0,50.0,56.31866159,5.0,6.560443519,26.6333118,test 1
1394,36,watermelon,80.45846265,119.0,30.0,49.0,47.72078245,5.5,6.903020221,25.35794749,test 1
1395,39,watermelon,89.63667876,97.0,12.0,47.0,58.28697664,5.5,6.765094964,25.28784623,test 1
1396,7,watermelon,84.69546874,110.0,7.0,45.0,48.32428609,6.5,6.189213927,26.63838589,test 1
1397,6,watermelon,84.30533791,96.0,18.0,50.0,41.53218699,5.0,6.904241707,25.3310446,test 1
1398,44,watermelon,83.89241484,83.0,23.0,55.0,43.97193745,4.0,6.463271076,26.89750174,test 1
1399,42,watermelon,89.4138489,120.0,24.0,47.0,58.54876687,5.5,6.260838965,26.98603693,test 1
1400,43,muskmelon,94.11878202,115.0,17.0,55.0,28.08253201,5.5,6.776533055,27.57826922,test 1
1401,44,muskmelon,93.03555162,114.0,27.0,48.0,26.32405487,6.5,6.528404378,27.82054812,test 1
1402,42,muskmelon,94.22237826,101.0,25.0,52.0,22.52497327,4.0,6.750145572,29.09910406,test 1
1403,33,muskmelon,90.83130708,118.0,18.0,52.0,20.76223014,6.0,6.562832807,28.04943594,test 1
1404,32,muskmelon,94.55695552,95.0,26.0,45.0,28.16057247,5.0,6.117530021,29.91690582,test 1
1405,35,muskmelon,93.25103208,81.0,25.0,49.0,26.26243014,5.5,6.076459669,29.86895762,test 1
1406,31,muskmelon,92.21405224,117.0,24.0,53.0,21.30290472,5.5,6.293486295,29.17220859,test 1
1407,30,muskmelon,90.06998135,114.0,30.0,51.0,25.93496537,5.5,6.069171847,29.24908541,test 1
1408,25,muskmelon,90.35567642,113.0,6.0,52.0,25.21609113,5.5,6.740983646,27.76317235,test 1
1409,27,muskmelon,94.26765349,108.0,26.0,52.0,26.23838511,5.5,6.201797639,28.82629037,test 1
1410,28,muskmelon,92.09688432,81.0,30.0,48.0,29.86681385,5.5,6.041027474,28.52379742,test 1
1411,31,muskmelon,90.97685539,115.0,9.0,52.0,29.1194739,5.5,6.019372459,29.06785065,test 1
1412,32,muskmelon,90.73891887,83.0,7.0,45.0,25.33014238,5.5,6.704104127,29.08417927,test 1
1413,33,muskmelon,94.79453182,84.0,21.0,55.0,21.08484101,5.5,6.494251024,28.47090661,test 1
1414,36,muskmelon,90.38971208,109.0,26.0,45.0,21.58992507,5.5,6.224535449,28.27973674,test 1
1415,39,muskmelon,91.21322065,95.0,27.0,55.0,20.88620369,5.0,6.160414414,28.47212559,test 1
1416,7,muskmelon,94.30111601,119.0,5.0,55.0,26.83924845,5.5,6.168757984,29.68846716,test 1
1417,6,muskmelon,91.66737633,110.0,14.0,51.0,21.26034986,5.5,6.085444691,27.02415146,test 1
1418,44,muskmelon,94.16748386,82.0,18.0,48.0,26.70581328,6.5,6.159050816,29.09588297,test 1
1419,42,muskmelon,92.58862544,87.0,14.0,48.0,29.1102594,5.0,6.606033244,29.69238699,test 1
1420,43,muskmelon,92.86798698,85.0,9.0,53.0,28.78654515,4.0,6.447662945,28.20619412,test 1
1421,44,muskmelon,93.92217834,100.0,6.0,53.0,23.66620626,5.5,6.105909623,29.05248036,test 1
1422,42,muskmelon,93.61870344,107.0,12.0,46.0,27.56918621,5.5,6.559763394,29.57240298,test 1
1423,33,muskmelon,92.43510994,91.0,13.0,47.0,27.95602304,6.5,6.14410903,29.10968327,test 1
1424,32,muskmelon,92.91440379,102.0,25.0,50.0,20.36001144,4.0,6.099662369,28.20480805,test 1
1425,35,muskmelon,92.12543021,117.0,25.0,53.0,24.52020164,6.0,6.413927319,29.11858526,test 1
1426,31,muskmelon,90.10051615,85.0,21.0,52.0,23.69586761,5.0,6.075144116,29.62800691,test 1
1427,30,muskmelon,90.36881284,104.0,25.0,55.0,22.68766503,5.5,6.123802502,29.81196601,test 1
1428,25,muskmelon,90.93897939,102.0,24.0,54.0,22.81863447,5.5,6.698468621,27.72338349,test 1
1429,27,muskmelon,92.92367701,116.0,25.0,50.0,28.70627683,5.5,6.088885814,29.26092798,test 1
1430,28,muskmelon,94.29753295,100.0,17.0,48.0,26.52364146,5.5,6.367800632,29.72791119,test 1
1431,31,muskmelon,90.78413842,110.0,25.0,54.0,23.44398467,5.5,6.425930938,28.91105641,test 1
1432,32,muskmelon,93.88482153,104.0,25.0,51.0,23.56130173,5.5,6.469983276,28.96361426,test 1
1433,33,muskmelon,91.33617236,107.0,11.0,54.0,29.44008034,5.5,6.094016338,28.59052369,test 1
1434,36,muskmelon,90.69759008,98.0,26.0,52.0,28.69113835,5.5,6.150090899,27.33897716,test 1
1435,39,muskmelon,90.75284363,88.0,17.0,52.0,25.37828397,5.5,6.646962425,29.90415889,test 1
1436,7,muskmelon,90.02696201,87.0,25.0,46.0,21.7508774,5.5,6.379690748,27.42711692,test 1
1437,6,muskmelon,90.70937262,120.0,8.0,46.0,28.36535596,5.0,6.732834334,29.55657523,test 1
1438,44,muskmelon,93.76312893,95.0,13.0,46.0,23.28207838,5.5,6.126019932,29.84070774,test 1
1439,42,muskmelon,91.72742702,108.0,22.0,47.0,25.1290048,5.5,6.161123579,28.53545677,test 1
1440,43,muskmelon,94.86907886,82.0,13.0,52.0,26.51924782,6.5,6.442810053,27.11535046,test 1
1441,44,muskmelon,91.60666594,120.0,23.0,55.0,26.47844429,5.0,6.732049075,27.84492803,test 1
1442,42,muskmelon,91.82172592,110.0,22.0,47.0,24.93861254,4.0,6.243673725,29.03157242,test 1
1443,33,muskmelon,90.56698742,95.0,23.0,45.0,21.19014526,5.5,6.266208727,27.82424457,test 1
1444,32,muskmelon,92.00687531,106.0,10.0,49.0,20.21126747,5.5,6.350623739,27.72653142,test 1
1445,35,muskmelon,94.30759855,99.0,12.0,52.0,22.21807088,6.5,6.002927293,28.69708334,test 1
1446,31,muskmelon,90.97015715,106.0,20.0,51.0,20.49035619,4.0,6.342573112,29.73019662,test 1
1447,30,muskmelon,92.91778307,83.0,11.0,53.0,21.9653077,6.0,6.163921248,29.54097171,test 1
1448,25,muskmelon,91.78336933,117.0,19.0,55.0,25.16359891,5.0,6.121745389,28.80311922,test 1
1449,27,muskmelon,90.53330091,98.0,26.0,49.0,23.49535234,5.5,6.130160473,27.29035669,test 1
1450,28,muskmelon,94.87679041,113.0,20.0,48.0,27.27899847,5.5,6.440584681,27.46583649,test 1
1451,31,muskmelon,94.72981338,101.0,17.0,47.0,26.30820876,5.5,6.185053234,29.49401389,test 1
1452,32,muskmelon,92.51054946,98.0,7.0,45.0,26.85422624,5.5,6.157724816,27.79161808,test 1
1453,33,muskmelon,91.52291141,93.0,22.0,48.0,21.90440445,5.5,6.776987974,29.12533739,test 1
1454,36,muskmelon,93.56161439,95.0,21.0,47.0,20.66127836,5.5,6.431970877,27.93114233,test 1
1455,39,muskmelon,92.12534736,109.0,12.0,48.0,20.76212031,5.5,6.708743843,29.45771748,test 1
1456,7,muskmelon,92.17444796,118.0,12.0,47.0,28.94766949,5.5,6.010739645,27.96872279,test 1
1457,6,muskmelon,91.07574233,100.0,14.0,49.0,26.01909355,5.5,6.365956658,29.48882958,test 1
1458,44,muskmelon,90.77069618,89.0,9.0,47.0,28.75226067,5.5,6.668382766,29.47156259,test 1
1459,42,muskmelon,90.14362622,95.0,16.0,46.0,24.4514648,5.0,6.74669542,27.0767265,test 1
1460,43,muskmelon,90.80015308,95.0,7.0,45.0,25.09484511,5.5,6.031665834,27.30008597,test 1
1461,44,muskmelon,90.79007335,87.0,6.0,45.0,22.84203589,5.5,6.40077205,29.82729394,test 1
1462,42,muskmelon,93.22980899,93.0,20.0,50.0,24.34814338,6.5,6.448792689,29.93061247,test 1
1463,33,muskmelon,93.90741192,84.0,29.0,49.0,20.39020503,5.0,6.251420275,29.94349168,test 1
1464,32,muskmelon,91.47355778,111.0,5.0,47.0,21.17924769,4.0,6.274452811,28.03306461,test 1
1465,35,muskmelon,94.0371147,111.0,5.0,52.0,21.0000988,5.5,6.135996372,29.8843055,test 1
1466,31,muskmelon,92.91185695,111.0,15.0,54.0,22.06207161,5.5,6.194090172,27.7058373,test 1
1467,30,muskmelon,94.65343534,89.0,11.0,47.0,27.8659442,6.5,6.327822962,29.78714005,test 1
1468,25,muskmelon,92.86597437,110.0,15.0,48.0,27.5987178,4.0,6.212567211,28.57819995,test 1
1469,27,muskmelon,90.33698678,95.0,30.0,52.0,26.0365768,6.0,6.640470863,29.48069921,test 1
1470,28,muskmelon,94.96218673,115.0,12.0,52.0,21.01796432,5.0,6.685553129,27.51492243,test 1
1471,31,muskmelon,94.81637388,120.0,25.0,50.0,21.84869328,5.5,6.327210469,28.05457761,test 1
1472,32,muskmelon,93.12603235,102.0,11.0,45.0,24.15591199,5.5,6.35544263,29.03167341,test 1
1473,33,muskmelon,91.89216849,94.0,5.0,55.0,26.88372572,5.5,6.085682344,28.5854649,test 1
1474,36,muskmelon,93.42402083,84.0,18.0,46.0,25.32159689,5.5,6.781050373,27.08808014,test 1
1475,39,muskmelon,90.84660317,107.0,22.0,54.0,21.61893763,5.5,6.630301421,27.99611732,test 1
1476,7,muskmelon,91.14849627,80.0,18.0,52.0,24.05207925,5.5,6.484799661,27.87317436,test 1
1477,6,muskmelon,90.71832938,86.0,18.0,45.0,22.25838137,5.5,6.566759102,28.96586565,test 1
1478,44,muskmelon,92.48839665,113.0,28.0,48.0,24.44267592,5.5,6.170520518,28.87726019,test 1
1479,42,muskmelon,94.19790371,115.0,18.0,53.0,22.06994464,5.5,6.012480351,29.17052093,test 1
1480,43,muskmelon,90.01506395,82.0,20.0,54.0,21.44532907,5.5,6.541150335,29.34033587,test 1
1481,44,muskmelon,91.91533173,98.0,22.0,47.0,28.83568362,5.0,6.341400922,29.07265321,test 1
1482,42,muskmelon,92.50969311,117.0,25.0,54.0,29.11187663,5.5,6.150686364,28.68275966,test 1
1483,33,muskmelon,91.39356832,83.0,15.0,49.0,23.20076686,5.5,6.438008153,28.92705913,test 1
1484,32,muskmelon,91.64193051,120.0,16.0,51.0,23.28618248,6.5,6.547041903,27.99901833,test 1
1485,35,muskmelon,91.79742953,111.0,5.0,50.0,24.84266123,5.0,6.399891457,27.59350075,test 1
1486,31,muskmelon,90.60932469,85.0,21.0,47.0,24.69720481,4.0,6.186770318,29.87331077,test 1
1487,30,muskmelon,90.45773041,90.0,23.0,54.0,27.26588346,5.5,6.159020864,28.55852465,test 1
1488,25,muskmelon,91.46241065,99.0,29.0,55.0,26.48240255,5.5,6.660954816,29.19378695,test 1
1489,27,muskmelon,92.78226196,102.0,11.0,47.0,27.14509034,6.5,6.504906979,27.98780984,test 1
1490,28,muskmelon,91.81758779,80.0,18.0,51.0,20.76582087,4.0,6.706053225,28.05380704,test 1
1491,31,muskmelon,94.2911951,87.0,21.0,52.0,27.21244021,6.0,6.067665498,27.3506296,test 1
1492,32,muskmelon,94.5513539,114.0,8.0,52.0,28.22908103,5.0,6.419083092,29.34081108,test 1
1493,33,muskmelon,94.22253035,99.0,6.0,46.0,28.98574189,5.5,6.39637861,28.61475136,test 1
1494,36,muskmelon,91.34685096,89.0,25.0,50.0,25.08146686,5.5,6.375923383,27.04863538,test 1
1495,39,muskmelon,94.57459443,96.0,13.0,55.0,21.13545688,5.5,6.700337732,29.5275305,test 1
1496,7,muskmelon,93.46806467,82.0,26.0,47.0,24.20007242,5.5,6.565312653,28.50416396,test 1
1497,6,muskmelon,94.78993038,106.0,21.0,52.0,23.0362503,5.5,6.286515359,28.89578588,test 1
1498,44,muskmelon,91.3821731,90.0,15.0,52.0,23.65747461,5.5,6.448061578,27.04927452,test 1
1499,42,muskmelon,91.69532178,106.0,16.0,54.0,24.7458198,5.5,6.585872508,28.96017885,test 1
1500,43,apple,90.69489172,24.0,128.0,196.0,110.4317855,5.5,5.521466996,22.75088787,test 1
1501,44,apple,94.34814995,7.0,144.0,197.0,114.0512495,5.5,6.133220586,23.8494014,test 1
1502,42,apple,94.58900601,14.0,128.0,205.0,116.0396587,5.5,6.226289556,22.60800988,test 1
1503,33,apple,91.13435689,8.0,120.0,201.0,122.233323,5.0,6.321152192,21.18667419,test 1
1504,32,apple,91.69913296,20.0,129.0,201.0,116.0777931,5.5,5.587905967,23.41044706,test 1
1505,35,apple,93.12859895,32.0,137.0,204.0,117.7296726,5.5,5.824151693,22.86006627,test 1
1506,31,apple,93.40819246,27.0,139.0,205.0,105.5473627,6.5,5.772179946,22.48403042,test 1
1507,30,apple,92.96129462,0.0,123.0,205.0,121.1349176,5.0,5.790993052,22.02775403,test 1
1508,25,apple,91.68748063,22.0,144.0,196.0,117.0761277,4.0,6.499226821,21.91191314,test 1
1509,27,apple,93.27392415,1.0,124.0,199.0,112.6676589,5.5,5.658473817,23.71059131,test 1
1510,28,apple,92.72043743,30.0,122.0,197.0,106.1417017,5.5,5.573241391,21.37784654,test 1
1511,31,apple,94.32130209,29.0,121.0,196.0,123.5977843,6.5,6.079497202,22.84852833,test 1
1512,32,apple,92.79630809,13.0,126.0,204.0,108.183792,4.0,6.383180271,23.1094265,test 1
1513,33,apple,94.54128292,9.0,139.0,199.0,105.3558408,6.0,5.867420996,23.25230817,test 1
1514,36,apple,90.4935574,0.0,133.0,200.0,104.2298028,5.0,5.708418722,23.67287749,test 1
1515,39,apple,90.59810302,30.0,143.0,199.0,102.2648546,5.5,5.7983508,23.76881552,test 1
1516,7,apple,91.47684705,36.0,140.0,198.0,104.4267991,5.5,6.28188384,23.34386401,test 1
1517,6,apple,90.18451645,37.0,137.0,199.0,108.3405879,5.5,5.697945522,22.63946441,test 1
1518,44,apple,94.76285385,33.0,121.0,203.0,114.8407725,5.5,5.605934087,22.45696744,test 1
1519,42,apple,93.58065995,7.0,144.0,195.0,104.6472986,5.5,5.85648105,22.96388477,test 1
1520,43,apple,93.56585985,35.0,128.0,205.0,107.8737015,5.5,6.041053829,21.07273439,test 1
1521,44,apple,92.70785115,29.0,128.0,198.0,121.4977331,5.5,5.685062404,22.44075021,test 1
1522,42,apple,90.45261746,2.0,143.0,196.0,109.8852597,5.5,5.669489065,22.71271308,test 1
1523,33,apple,93.44006288,34.0,140.0,198.0,115.1781396,5.5,5.751707342,21.70416965,test 1
1524,32,apple,92.48667725,29.0,144.0,204.0,119.1025189,5.5,5.800448951,22.43324518,test 1
1525,35,apple,92.84416234,32.0,141.0,203.0,109.0658471,5.0,5.821347769,21.25941052,test 1
1526,31,apple,94.89613443,13.0,144.0,197.0,105.6941544,5.5,6.28022267,22.9215706,test 1
1527,30,apple,91.51861705,25.0,143.0,198.0,107.855225,5.5,6.027314401,22.81212536,test 1
1528,25,apple,90.6878768,9.0,137.0,200.0,102.8017203,6.5,5.636687393,21.12152071,test 1
1529,27,apple,90.31528693,6.0,144.0,198.0,104.5086618,5.0,5.559363609,21.11478672,test 1
1530,28,apple,90.97597665,37.0,126.0,196.0,107.1728191,4.0,5.596449493,23.59997268,test 1
1531,31,apple,94.71203306,2.0,120.0,203.0,108.6211833,5.5,5.893492999,23.12652652,test 1
1532,32,apple,93.3204487,11.0,143.0,197.0,122.1952483,5.5,5.875718516,22.98458907,test 1
1533,33,apple,90.97818277,10.0,141.0,201.0,104.5412275,6.5,6.386021424,22.12659387,test 1
1534,36,apple,91.48135786,24.0,142.0,202.0,101.8474768,4.0,5.710819862,22.53779727,test 1
1535,39,apple,91.70292746,23.0,138.0,195.0,124.3915101,6.0,5.795985716,22.49095104,test 1
1536,7,apple,94.47811755,18.0,125.0,204.0,116.7366261,5.0,6.046673619,22.35548159,test 1
1537,6,apple,93.50574163,13.0,121.0,196.0,120.1593771,5.5,6.443382913,22.20700989,test 1
1538,44,apple,94.73763514,26.0,122.0,202.0,107.1843273,5.5,5.617227184,22.44516988,test 1
1539,42,apple,92.12438519,28.0,123.0,202.0,120.4359949,5.5,6.442289294,22.76643029,test 1
1540,43,apple,90.02575116,26.0,121.0,201.0,112.3126628,5.5,6.162034371,22.19109412,test 1
1541,44,apple,91.70293849,21.0,137.0,196.0,123.5900822,5.5,5.812781806,23.6119202,test 1
1542,42,apple,94.92048112,21.0,135.0,198.0,105.0241329,5.5,5.765015126,23.86087054,test 1
1543,33,apple,92.62665309,5.0,144.0,205.0,102.8045658,5.5,6.184922574,21.42177231,test 1
1544,32,apple,90.78572467,2.0,123.0,205.0,124.9831618,5.5,5.739652177,22.36629253,test 1
1545,35,apple,91.61001707,15.0,133.0,199.0,117.6102915,5.5,5.824778636,23.99686172,test 1
1546,31,apple,92.73446667,31.0,130.0,198.0,120.0586671,5.5,5.554823557,21.80129837,test 1
1547,30,apple,92.80441624,25.0,143.0,200.0,100.6192543,5.0,6.024248787,23.80436344,test 1
1548,25,apple,91.53331177,16.0,143.0,204.0,121.8961665,5.5,5.631333387,23.71475278,test 1
1549,27,apple,90.37981478,19.0,122.0,202.0,112.8954016,5.5,5.811975094,23.34467359,test 1
1550,28,apple,90.03577124,10.0,125.0,196.0,113.0688155,6.5,5.730557448,22.31253665,test 1
1551,31,apple,92.21083961,20.0,139.0,202.0,107.9868949,5.0,5.66999105,23.50201428,test 1
1552,32,apple,91.45665004,28.0,123.0,198.0,111.7763395,4.0,5.682751473,23.46260321,test 1
1553,33,apple,92.39544055,28.0,136.0,200.0,114.7399101,5.5,6.245858905,23.06204373,test 1
1554,36,apple,91.22759742,2.0,131.0,199.0,124.2179699,5.5,6.017370134,22.47420512,test 1
1555,39,apple,92.82223419,2.0,140.0,197.0,105.0508234,6.5,5.53456749,22.69780133,test 1
1556,7,apple,93.90191078,27.0,138.0,201.0,105.4004751,4.0,5.952367662,23.66682067,test 1
1557,6,apple,92.45878335,30.0,127.0,204.0,100.9343903,6.0,6.126436584,22.50050273,test 1
1558,44,apple,90.84422164,32.0,145.0,203.0,109.5966791,5.0,6.406818518,23.83053666,test 1
1559,42,apple,93.74461474,29.0,139.0,205.0,116.6912176,5.5,6.155939453,23.64142354,test 1
1560,43,apple,92.99124545,26.0,126.0,195.0,118.3979065,5.5,5.878568981,21.41363812,test 1
1561,44,apple,94.5764581,40.0,136.0,202.0,117.5314026,5.5,5.935336308,22.85267372,test 1
1562,42,apple,93.84505029,6.0,124.0,200.0,109.5852253,5.5,5.971332179,22.98208095,test 1
1563,33,apple,90.80819418,35.0,138.0,200.0,103.6838922,5.5,5.67130617,21.19909519,test 1
1564,32,apple,90.49939035,17.0,136.0,196.0,103.0548094,5.5,5.882155988,23.87192332,test 1
1565,35,apple,94.33919546,33.0,134.0,205.0,114.7412734,5.5,6.08551916,21.0365275,test 1
1566,31,apple,93.51978375,16.0,143.0,197.0,116.9256766,5.5,5.90402645,22.61711614,test 1
1567,30,apple,90.74531921,27.0,120.0,200.0,116.7036582,5.5,6.110218826,21.45278675,test 1
1568,25,apple,92.12992101,29.0,145.0,205.0,109.3383552,5.5,6.212302608,22.81227579,test 1
1569,27,apple,91.12719303,3.0,141.0,197.0,115.4789148,5.0,6.142803397,21.98141856,test 1
1570,28,apple,92.54780429,15.0,123.0,204.0,115.3830068,5.5,6.365972688,22.52709326,test 1
1571,31,apple,91.92360477,5.0,136.0,195.0,107.7697413,5.5,6.264202804,22.35628673,test 1
1572,32,apple,92.15595143,10.0,136.0,204.0,105.8554351,6.5,6.276198595,21.19852186,test 1
1573,33,apple,93.45067555,7.0,141.0,195.0,104.9116663,5.0,5.514253142,23.8812458,test 1
1574,36,apple,94.36803516,2.0,129.0,201.0,122.1449949,4.0,5.682343744,22.78234161,test 1
1575,39,apple,92.43764169,29.0,138.0,197.0,121.6622761,5.5,5.830892252,22.19055385,test 1
1576,7,apple,90.70475565,30.0,137.0,200.0,118.6044645,5.5,5.603413172,22.91430043,test 1
1577,6,apple,90.22507299,29.0,132.0,204.0,108.2166601,6.5,6.0967531,23.08950736,test 1
1578,44,apple,92.83975602,14.0,139.0,197.0,121.6961761,4.0,6.056529526,21.72484506,test 1
1579,42,apple,91.59234006,18.0,125.0,203.0,102.5565807,6.0,6.160267496,22.44307715,test 1
1580,43,apple,91.95769858,33.0,143.0,204.0,122.5391946,5.0,5.814434775,21.1316077,test 1
1581,44,apple,92.25479855,40.0,144.0,196.0,107.0289866,5.5,5.987262638,22.71750705,test 1
1582,42,apple,92.88160462,9.0,143.0,197.0,117.6602827,5.5,5.570020684,23.75033085,test 1
